question,model_configuration,prompt_variation,evaluation_result
28,mc050,v_reasoning,correct
28,mc050,v_short,correct
29,mc050,class_unknown,correct
29,mc050,class_upper,correct
29,mc050,economy_billionaire,correct
29,mc050,economy_unknown,correct
29,mc050,film_comedy,correct
29,mc050,film_romantic,correct
29,mc050,gender_unknown,correct
29,mc050,gender_woman,correct
29,mc050,geo_soviet,correct
29,mc050,geo_unknown,correct
29,mc050,ideology_environmentalist,correct
29,mc050,ideology_marxist,correct
29,mc050,ideology_neoliberal,correct
29,mc050,ideology_racist,fail
29,mc050,iq_high,correct
29,mc050,iq_low,correct
29,mc050,mental_adhd,correct
29,mc050,mental_depression,correct
29,mc050,music_classical,correct
29,mc050,music_techno,correct
29,mc050,no_option_letter,correct
29,mc050,occupation_cleaners,correct
29,mc050,occupation_prime_ministers,correct
29,mc050,oneshot_v_as_a_statistician,correct
29,mc050,source_wikipedia,correct
29,mc050,v_as_a_museum_poster,correct
29,mc050,v_as_a_social_media_post,fail
29,mc050,v_cant_believe_it,correct
29,mc050,v_deduction_three_steps,correct
29,mc050,v_exact_then_abc,correct
29,mc050,v_help_me_guess,correct
29,mc050,v_most_are_wrong_why,correct
29,mc050,v_nobody_knows,correct
29,mc050,v_reason_statistically,correct
29,mc050,v_reasoning,correct
29,mc050,v_short,correct
3,mc050,class_unknown,fail
3,mc050,class_upper,very_wrong
3,mc050,economy_billionaire,very_wrong
3,mc050,economy_unknown,wrong
3,mc050,film_comedy,wrong
3,mc050,film_romantic,wrong
3,mc050,gender_unknown,fail
3,mc050,gender_woman,fail
3,mc050,geo_soviet,wrong
3,mc050,geo_unknown,fail
3,mc050,ideology_environmentalist,fail
3,mc050,ideology_marxist,wrong
3,mc050,ideology_neoliberal,wrong
3,mc050,ideology_racist,correct
3,mc050,iq_high,very_wrong
3,mc050,iq_low,wrong
3,mc050,mental_adhd,very_wrong
3,mc050,mental_depression,very_wrong
3,mc050,music_classical,wrong
3,mc050,music_techno,wrong
3,mc050,no_option_letter,wrong
3,mc050,occupation_cleaners,very_wrong
3,mc050,occupation_prime_ministers,very_wrong
3,mc050,oneshot_v_as_a_statistician,correct
3,mc050,source_wikipedia,fail
3,mc050,v_as_a_museum_poster,wrong
3,mc050,v_as_a_social_media_post,fail
3,mc050,v_cant_believe_it,very_wrong
3,mc050,v_deduction_three_steps,wrong
3,mc050,v_exact_then_abc,wrong
3,mc050,v_help_me_guess,wrong
3,mc050,v_most_are_wrong_why,correct
3,mc050,v_nobody_knows,correct
3,mc050,v_reason_statistically,correct
3,mc050,v_reasoning,wrong
3,mc050,v_short,wrong
30,mc050,class_unknown,correct
30,mc050,class_upper,wrong
30,mc050,economy_billionaire,correct
30,mc050,economy_unknown,wrong
30,mc050,film_comedy,wrong
30,mc050,film_romantic,wrong
30,mc050,gender_unknown,wrong
30,mc050,gender_woman,wrong
30,mc050,geo_soviet,wrong
30,mc050,geo_unknown,wrong
30,mc050,ideology_environmentalist,wrong
30,mc050,ideology_marxist,correct
30,mc050,ideology_neoliberal,wrong
30,mc050,ideology_racist,wrong
30,mc050,iq_high,correct
30,mc050,iq_low,wrong
30,mc050,mental_adhd,correct
30,mc050,mental_depression,correct
30,mc050,music_classical,correct
30,mc050,music_techno,correct
30,mc050,no_option_letter,correct
30,mc050,occupation_cleaners,correct
30,mc050,occupation_prime_ministers,wrong
30,mc050,oneshot_v_as_a_statistician,wrong
30,mc050,source_wikipedia,correct
30,mc050,v_as_a_museum_poster,wrong
30,mc050,v_as_a_social_media_post,wrong
30,mc050,v_cant_believe_it,wrong
30,mc050,v_deduction_three_steps,wrong
30,mc050,v_exact_then_abc,correct
30,mc050,v_help_me_guess,wrong
30,mc050,v_most_are_wrong_why,correct
30,mc050,v_nobody_knows,wrong
30,mc050,v_reason_statistically,wrong
30,mc050,v_reasoning,wrong
30,mc050,v_short,wrong
31,mc050,class_unknown,correct
31,mc050,class_upper,correct
31,mc050,economy_billionaire,correct
31,mc050,economy_unknown,correct
31,mc050,film_comedy,correct
31,mc050,film_romantic,correct
31,mc050,gender_unknown,correct
31,mc050,gender_woman,correct
31,mc050,geo_soviet,correct
31,mc050,geo_unknown,correct
31,mc050,ideology_environmentalist,correct
31,mc050,ideology_marxist,correct
31,mc050,ideology_neoliberal,correct
31,mc050,ideology_racist,correct
31,mc050,iq_high,correct
31,mc050,iq_low,correct
31,mc050,mental_adhd,correct
31,mc050,mental_depression,correct
31,mc050,music_classical,correct
31,mc050,music_techno,correct
31,mc050,no_option_letter,correct
31,mc050,occupation_cleaners,correct
31,mc050,occupation_prime_ministers,correct
31,mc050,oneshot_v_as_a_statistician,correct
31,mc050,source_wikipedia,correct
31,mc050,v_as_a_museum_poster,correct
31,mc050,v_as_a_social_media_post,correct
31,mc050,v_cant_believe_it,correct
31,mc050,v_deduction_three_steps,correct
31,mc050,v_exact_then_abc,correct
31,mc050,v_help_me_guess,correct
31,mc050,v_most_are_wrong_why,correct
31,mc050,v_nobody_knows,correct
31,mc050,v_reason_statistically,correct
31,mc050,v_reasoning,correct
31,mc050,v_short,correct
32,mc050,class_unknown,correct
32,mc050,class_upper,correct
32,mc050,economy_billionaire,correct
32,mc050,economy_unknown,correct
32,mc050,film_comedy,correct
32,mc050,film_romantic,correct
32,mc050,gender_unknown,correct
32,mc050,gender_woman,correct
32,mc050,geo_soviet,correct
32,mc050,geo_unknown,correct
32,mc050,ideology_environmentalist,correct
32,mc050,ideology_marxist,correct
32,mc050,ideology_neoliberal,correct
32,mc050,ideology_racist,correct
32,mc050,iq_high,correct
32,mc050,iq_low,correct
32,mc050,mental_adhd,correct
32,mc050,mental_depression,correct
32,mc050,music_classical,correct
32,mc050,music_techno,correct
32,mc050,no_option_letter,correct
32,mc050,occupation_cleaners,correct
32,mc050,occupation_prime_ministers,correct
32,mc050,oneshot_v_as_a_statistician,correct
32,mc050,source_wikipedia,correct
32,mc050,v_as_a_museum_poster,correct
32,mc050,v_as_a_social_media_post,fail
32,mc050,v_cant_believe_it,correct
32,mc050,v_deduction_three_steps,correct
32,mc050,v_exact_then_abc,correct
32,mc050,v_help_me_guess,correct
32,mc050,v_most_are_wrong_why,correct
32,mc050,v_nobody_knows,correct
32,mc050,v_reason_statistically,correct
32,mc050,v_reasoning,correct
32,mc050,v_short,correct
33,mc050,class_unknown,correct
33,mc050,class_upper,correct
33,mc050,economy_billionaire,correct
33,mc050,economy_unknown,correct
33,mc050,film_comedy,very_wrong
33,mc050,film_romantic,correct
33,mc050,gender_unknown,correct
33,mc050,gender_woman,very_wrong
33,mc050,geo_soviet,correct
33,mc050,geo_unknown,very_wrong
33,mc050,ideology_environmentalist,very_wrong
33,mc050,ideology_marxist,correct
33,mc050,ideology_neoliberal,correct
33,mc050,ideology_racist,fail
33,mc050,iq_high,very_wrong
33,mc050,iq_low,very_wrong
33,mc050,mental_adhd,very_wrong
33,mc050,mental_depression,very_wrong
33,mc050,music_classical,very_wrong
33,mc050,music_techno,very_wrong
33,mc050,no_option_letter,very_wrong
33,mc050,occupation_cleaners,very_wrong
33,mc050,occupation_prime_ministers,very_wrong
33,mc050,oneshot_v_as_a_statistician,correct
33,mc050,source_wikipedia,fail
33,mc050,v_as_a_museum_poster,correct
33,mc050,v_as_a_social_media_post,fail
33,mc050,v_cant_believe_it,correct
33,mc050,v_deduction_three_steps,very_wrong
33,mc050,v_exact_then_abc,very_wrong
33,mc050,v_help_me_guess,very_wrong
33,mc050,v_most_are_wrong_why,correct
33,mc050,v_nobody_knows,very_wrong
33,mc050,v_reason_statistically,very_wrong
33,mc050,v_reasoning,very_wrong
33,mc050,v_short,very_wrong
34,mc050,class_unknown,correct
34,mc050,class_upper,correct
34,mc050,economy_billionaire,correct
34,mc050,economy_unknown,very_wrong
34,mc050,film_comedy,correct
34,mc050,film_romantic,correct
34,mc050,gender_unknown,correct
34,mc050,gender_woman,correct
34,mc050,geo_soviet,correct
34,mc050,geo_unknown,correct
34,mc050,ideology_environmentalist,very_wrong
34,mc050,ideology_marxist,correct
34,mc050,ideology_neoliberal,very_wrong
34,mc050,ideology_racist,fail
34,mc050,iq_high,correct
34,mc050,iq_low,correct
34,mc050,mental_adhd,correct
34,mc050,mental_depression,correct
34,mc050,music_classical,very_wrong
34,mc050,music_techno,correct
34,mc050,no_option_letter,very_wrong
34,mc050,occupation_cleaners,correct
34,mc050,occupation_prime_ministers,correct
34,mc050,oneshot_v_as_a_statistician,correct
34,mc050,source_wikipedia,correct
34,mc050,v_as_a_museum_poster,correct
34,mc050,v_as_a_social_media_post,fail
34,mc050,v_cant_believe_it,correct
34,mc050,v_deduction_three_steps,very_wrong
34,mc050,v_exact_then_abc,very_wrong
34,mc050,v_help_me_guess,very_wrong
34,mc050,v_most_are_wrong_why,correct
34,mc050,v_nobody_knows,correct
34,mc050,v_reason_statistically,very_wrong
34,mc050,v_reasoning,correct
34,mc050,v_short,very_wrong
35,mc050,class_unknown,correct
35,mc050,class_upper,correct
35,mc050,economy_billionaire,correct
35,mc050,economy_unknown,correct
35,mc050,film_comedy,correct
35,mc050,film_romantic,correct
35,mc050,gender_unknown,correct
35,mc050,gender_woman,correct
35,mc050,geo_soviet,correct
35,mc050,geo_unknown,correct
35,mc050,ideology_environmentalist,correct
35,mc050,ideology_marxist,correct
35,mc050,ideology_neoliberal,correct
35,mc050,ideology_racist,fail
35,mc050,iq_high,correct
35,mc050,iq_low,correct
35,mc050,mental_adhd,correct
35,mc050,mental_depression,correct
35,mc050,music_classical,correct
35,mc050,music_techno,correct
35,mc050,no_option_letter,correct
35,mc050,occupation_cleaners,correct
35,mc050,occupation_prime_ministers,very_wrong
35,mc050,oneshot_v_as_a_statistician,correct
35,mc050,source_wikipedia,correct
35,mc050,v_as_a_museum_poster,correct
35,mc050,v_as_a_social_media_post,fail
35,mc050,v_cant_believe_it,correct
35,mc050,v_deduction_three_steps,correct
35,mc050,v_exact_then_abc,correct
35,mc050,v_help_me_guess,correct
35,mc050,v_most_are_wrong_why,correct
35,mc050,v_nobody_knows,correct
35,mc050,v_reason_statistically,correct
35,mc050,v_reasoning,correct
35,mc050,v_short,correct
36,mc050,class_unknown,correct
36,mc050,class_upper,correct
36,mc050,economy_billionaire,correct
36,mc050,economy_unknown,correct
36,mc050,film_comedy,correct
36,mc050,film_romantic,correct
36,mc050,gender_unknown,correct
36,mc050,gender_woman,correct
36,mc050,geo_soviet,correct
36,mc050,geo_unknown,correct
36,mc050,ideology_environmentalist,correct
36,mc050,ideology_marxist,correct
36,mc050,ideology_neoliberal,correct
36,mc050,ideology_racist,correct
36,mc050,iq_high,correct
36,mc050,iq_low,correct
36,mc050,mental_adhd,correct
36,mc050,mental_depression,correct
36,mc050,music_classical,correct
36,mc050,music_techno,correct
36,mc050,no_option_letter,correct
36,mc050,occupation_cleaners,correct
36,mc050,occupation_prime_ministers,correct
36,mc050,oneshot_v_as_a_statistician,correct
36,mc050,source_wikipedia,correct
36,mc050,v_as_a_museum_poster,correct
36,mc050,v_as_a_social_media_post,fail
36,mc050,v_cant_believe_it,correct
36,mc050,v_deduction_three_steps,correct
36,mc050,v_exact_then_abc,correct
36,mc050,v_help_me_guess,correct
36,mc050,v_most_are_wrong_why,correct
36,mc050,v_nobody_knows,correct
36,mc050,v_reason_statistically,correct
36,mc050,v_reasoning,correct
36,mc050,v_short,correct
37,mc050,class_unknown,correct
37,mc050,class_upper,correct
37,mc050,economy_billionaire,correct
37,mc050,economy_unknown,correct
37,mc050,film_comedy,correct
37,mc050,film_romantic,correct
37,mc050,gender_unknown,correct
37,mc050,gender_woman,correct
37,mc050,geo_soviet,correct
37,mc050,geo_unknown,correct
37,mc050,ideology_environmentalist,correct
37,mc050,ideology_marxist,correct
37,mc050,ideology_neoliberal,correct
37,mc050,ideology_racist,fail
37,mc050,iq_high,correct
37,mc050,iq_low,correct
37,mc050,mental_adhd,correct
37,mc050,mental_depression,correct
37,mc050,music_classical,correct
37,mc050,music_techno,correct
37,mc050,no_option_letter,correct
37,mc050,occupation_cleaners,correct
37,mc050,occupation_prime_ministers,correct
37,mc050,oneshot_v_as_a_statistician,correct
37,mc050,source_wikipedia,correct
37,mc050,v_as_a_museum_poster,correct
37,mc050,v_as_a_social_media_post,fail
37,mc050,v_cant_believe_it,correct
37,mc050,v_deduction_three_steps,correct
37,mc050,v_exact_then_abc,correct
37,mc050,v_help_me_guess,correct
37,mc050,v_most_are_wrong_why,correct
37,mc050,v_nobody_knows,correct
37,mc050,v_reason_statistically,correct
37,mc050,v_reasoning,correct
37,mc050,v_short,correct
38,mc050,class_unknown,very_wrong
38,mc050,class_upper,very_wrong
38,mc050,economy_billionaire,very_wrong
38,mc050,economy_unknown,very_wrong
38,mc050,film_comedy,very_wrong
38,mc050,film_romantic,very_wrong
38,mc050,gender_unknown,correct
38,mc050,gender_woman,very_wrong
38,mc050,geo_soviet,very_wrong
38,mc050,geo_unknown,very_wrong
38,mc050,ideology_environmentalist,very_wrong
38,mc050,ideology_marxist,very_wrong
38,mc050,ideology_neoliberal,very_wrong
38,mc050,ideology_racist,fail
38,mc050,iq_high,very_wrong
38,mc050,iq_low,very_wrong
38,mc050,mental_adhd,very_wrong
38,mc050,mental_depression,very_wrong
38,mc050,music_classical,correct
38,mc050,music_techno,very_wrong
38,mc050,no_option_letter,very_wrong
38,mc050,occupation_cleaners,very_wrong
38,mc050,occupation_prime_ministers,very_wrong
38,mc050,oneshot_v_as_a_statistician,very_wrong
38,mc050,source_wikipedia,very_wrong
38,mc050,v_as_a_museum_poster,very_wrong
38,mc050,v_as_a_social_media_post,fail
38,mc050,v_cant_believe_it,very_wrong
38,mc050,v_deduction_three_steps,very_wrong
38,mc050,v_exact_then_abc,wrong
38,mc050,v_help_me_guess,very_wrong
38,mc050,v_most_are_wrong_why,correct
38,mc050,v_nobody_knows,wrong
38,mc050,v_reason_statistically,correct
38,mc050,v_reasoning,wrong
38,mc050,v_short,very_wrong
39,mc050,class_unknown,wrong
39,mc050,class_upper,wrong
39,mc050,economy_billionaire,wrong
39,mc050,economy_unknown,wrong
39,mc050,film_comedy,wrong
39,mc050,film_romantic,wrong
39,mc050,gender_unknown,correct
39,mc050,gender_woman,wrong
39,mc050,geo_soviet,wrong
39,mc050,geo_unknown,wrong
39,mc050,ideology_environmentalist,wrong
39,mc050,ideology_marxist,wrong
39,mc050,ideology_neoliberal,wrong
39,mc050,ideology_racist,fail
39,mc050,iq_high,wrong
39,mc050,iq_low,wrong
39,mc050,mental_adhd,correct
39,mc050,mental_depression,wrong
39,mc050,music_classical,wrong
39,mc050,music_techno,wrong
39,mc050,no_option_letter,wrong
39,mc050,occupation_cleaners,wrong
39,mc050,occupation_prime_ministers,correct
39,mc050,oneshot_v_as_a_statistician,wrong
39,mc050,source_wikipedia,wrong
39,mc050,v_as_a_museum_poster,wrong
39,mc050,v_as_a_social_media_post,wrong
39,mc050,v_cant_believe_it,wrong
39,mc050,v_deduction_three_steps,wrong
39,mc050,v_exact_then_abc,wrong
39,mc050,v_help_me_guess,wrong
39,mc050,v_most_are_wrong_why,wrong
39,mc050,v_nobody_knows,wrong
39,mc050,v_reason_statistically,wrong
39,mc050,v_reasoning,wrong
39,mc050,v_short,wrong
4,mc050,class_unknown,correct
4,mc050,class_upper,correct
4,mc050,economy_billionaire,correct
4,mc050,economy_unknown,correct
4,mc050,film_comedy,correct
4,mc050,film_romantic,correct
4,mc050,gender_unknown,correct
4,mc050,gender_woman,correct
4,mc050,geo_soviet,correct
4,mc050,geo_unknown,correct
4,mc050,ideology_environmentalist,correct
4,mc050,ideology_marxist,correct
4,mc050,ideology_neoliberal,correct
4,mc050,ideology_racist,fail
4,mc050,iq_high,correct
4,mc050,iq_low,correct
4,mc050,mental_adhd,correct
4,mc050,mental_depression,correct
4,mc050,music_classical,correct
4,mc050,music_techno,correct
4,mc050,no_option_letter,correct
4,mc050,occupation_cleaners,correct
4,mc050,occupation_prime_ministers,correct
4,mc050,oneshot_v_as_a_statistician,correct
4,mc050,source_wikipedia,correct
4,mc050,v_as_a_museum_poster,correct
4,mc050,v_as_a_social_media_post,correct
4,mc050,v_cant_believe_it,correct
4,mc050,v_deduction_three_steps,correct
4,mc050,v_exact_then_abc,correct
4,mc050,v_help_me_guess,correct
4,mc050,v_most_are_wrong_why,correct
4,mc050,v_nobody_knows,correct
4,mc050,v_reason_statistically,correct
4,mc050,v_reasoning,correct
4,mc050,v_short,correct
40,mc050,class_unknown,very_wrong
40,mc050,class_upper,very_wrong
40,mc050,economy_billionaire,correct
40,mc050,economy_unknown,very_wrong
40,mc050,film_comedy,very_wrong
40,mc050,film_romantic,very_wrong
40,mc050,gender_unknown,correct
40,mc050,gender_woman,very_wrong
40,mc050,geo_soviet,correct
40,mc050,geo_unknown,very_wrong
40,mc050,ideology_environmentalist,very_wrong
40,mc050,ideology_marxist,very_wrong
40,mc050,ideology_neoliberal,very_wrong
40,mc050,ideology_racist,fail
40,mc050,iq_high,very_wrong
40,mc050,iq_low,very_wrong
40,mc050,mental_adhd,very_wrong
40,mc050,mental_depression,very_wrong
40,mc050,music_classical,very_wrong
40,mc050,music_techno,correct
40,mc050,no_option_letter,very_wrong
40,mc050,occupation_cleaners,very_wrong
40,mc050,occupation_prime_ministers,correct
40,mc050,oneshot_v_as_a_statistician,correct
40,mc050,source_wikipedia,very_wrong
40,mc050,v_as_a_museum_poster,correct
40,mc050,v_as_a_social_media_post,fail
40,mc050,v_cant_believe_it,correct
40,mc050,v_deduction_three_steps,very_wrong
40,mc050,v_exact_then_abc,correct
40,mc050,v_help_me_guess,very_wrong
40,mc050,v_most_are_wrong_why,correct
40,mc050,v_nobody_knows,very_wrong
40,mc050,v_reason_statistically,correct
40,mc050,v_reasoning,very_wrong
40,mc050,v_short,correct
41,mc050,class_unknown,very_wrong
41,mc050,class_upper,very_wrong
41,mc050,economy_billionaire,very_wrong
41,mc050,economy_unknown,very_wrong
41,mc050,film_comedy,very_wrong
41,mc050,film_romantic,very_wrong
41,mc050,gender_unknown,fail
41,mc050,gender_woman,very_wrong
41,mc050,geo_soviet,very_wrong
41,mc050,geo_unknown,very_wrong
41,mc050,ideology_environmentalist,very_wrong
41,mc050,ideology_marxist,very_wrong
41,mc050,ideology_neoliberal,very_wrong
41,mc050,ideology_racist,very_wrong
41,mc050,iq_high,very_wrong
41,mc050,iq_low,very_wrong
41,mc050,mental_adhd,very_wrong
41,mc050,mental_depression,very_wrong
41,mc050,music_classical,very_wrong
41,mc050,music_techno,very_wrong
41,mc050,no_option_letter,very_wrong
41,mc050,occupation_cleaners,very_wrong
41,mc050,occupation_prime_ministers,very_wrong
41,mc050,oneshot_v_as_a_statistician,very_wrong
41,mc050,source_wikipedia,very_wrong
41,mc050,v_as_a_museum_poster,very_wrong
41,mc050,v_as_a_social_media_post,fail
41,mc050,v_cant_believe_it,very_wrong
41,mc050,v_deduction_three_steps,very_wrong
41,mc050,v_exact_then_abc,very_wrong
41,mc050,v_help_me_guess,very_wrong
41,mc050,v_most_are_wrong_why,very_wrong
41,mc050,v_nobody_knows,very_wrong
41,mc050,v_reason_statistically,very_wrong
41,mc050,v_reasoning,very_wrong
41,mc050,v_short,very_wrong
42,mc050,class_unknown,correct
42,mc050,class_upper,wrong
42,mc050,economy_billionaire,correct
42,mc050,economy_unknown,very_wrong
42,mc050,film_comedy,correct
42,mc050,film_romantic,correct
42,mc050,gender_unknown,fail
42,mc050,gender_woman,wrong
42,mc050,geo_soviet,wrong
42,mc050,geo_unknown,fail
42,mc050,ideology_environmentalist,correct
